simple_spread_edge,simple_spread_edge_abs,simple_spread,enhanced_spread_edge,enhanced_spread_edge_abs,enhanced_spread,avg_spread_edge,avg_spread_edge_abs,spread_agreement,spread_model_diff,vegas_spread,vegas_spread_abs,big_favorite,close_game,recent_spread_acc,home_games,away_games,combined_games,home_rest,away_rest,rest_diff,home_b2b,away_b2b,season_progress,early_season,mid_season,late_season,neutral_site,conference_game,actual_spread,spread_with_model_wins,spread_fade_model_wins,season
-1.2545320232452326,1.2545320232452326,-8.754532023245233,0.1545447972009173,0.1545447972009173,-7.345455202799083,-0.5499936130221581,0.5499936130221581,0,1.40907682044615,-7.5,7.5,0,0,0.54,0.95,0.8,0.875,1,0,1,0,1,0.6778,0,1,0,0,1,1,0,1,2024
3.060209206630428,3.060209206630428,6.560209206630428,4.418522806018219,4.418522806018219,7.918522806018219,3.739366006324323,3.739366006324323,1,1.3583135993877908,3.5,3.5,0,1,0.52,0.85,0.9,0.875,1,1,0,0,0,0.678,0,1,0,0,1,-2,0,1,2024
-3.4995583652126365,3.4995583652126365,3.0004416347873635,-3.2112564892422295,3.2112564892422295,3.2887435107577705,-3.355407427227433,3.355407427227433,1,0.288301875970407,6.5,6.5,0,0,0.52,0.75,0.8,0.775,5,5,0,0,0,0.6782,0,1,0,0,1,13,0,1,2024
2.9594362054165932,2.9594362054165932,5.459436205416593,0.1632946046955457,0.1632946046955457,2.6632946046955457,1.561365405056069,1.561365405056069,1,2.7961416007210476,2.5,2.5,0,1,0.5,0.75,0.75,0.75,5,5,0,0,0,0.6784,0,1,0,0,1,-15,0,1,2024
1.8544018151337927,1.8544018151337927,-8.645598184866207,0.16980678288519968,0.16980678288519968,-10.3301932171148,1.012104299009497,1.012104299009497,1,1.684595032248593,-10.5,10.5,0,0,0.5,0.95,0.95,0.95,1,1,0,0,0,0.6786,0,1,0,0,1,-28,0,1,2024
-9.37000237094949,9.37000237094949,-13.87000237094949,-7.887515500659333,7.887515500659333,-12.387515500659333,-8.628758935804411,8.628758935804411,1,1.4824868702901561,-4.5,4.5,0,0,0.48,0.9,0.8,0.85,2,2,0,0,0,0.6788,0,1,0,0,1,-10,1,0,2024
3.0767693533783036,3.0767693533783036,-3.4232306466216964,3.0685746359392723,3.0685746359392723,-3.4314253640607277,3.072671994658788,3.072671994658788,1,0.00819471743903133,-6.5,6.5,0,0,0.48,0.95,0.85,0.9,2,2,0,0,0,0.679,0,1,0,0,1,-16,0,1,2024
-2.83506672739395,2.83506672739395,-1.3350667273939498,-2.9873711370930405,2.9873711370930405,-1.4873711370930405,-2.911218932243495,2.911218932243495,1,0.15230440969909065,1.5,1.5,0,1,0.48,0.65,0.9,0.775,5,5,0,0,0,0.6792,0,1,0,0,1,-3,1,0,2024
4.172572277189388,4.172572277189388,2.6725722771893876,5.944881904914347,5.944881904914347,4.444881904914347,5.058727091051868,5.058727091051868,1,1.772309627724959,-1.5,1.5,0,1,0.48,0.95,1.0,0.975,1,0,1,0,1,0.6794,0,1,0,0,1,-2,0,0,2024
-4.77988336982321,4.77988336982321,-12.77988336982321,-4.549131945070954,4.549131945070954,-12.549131945070954,-4.664507657447082,4.664507657447082,1,0.23075142475225618,-8.0,8.0,0,0,0.46,0.8,0.9,0.85,5,0,5,0,1,0.6796,0,1,0,0,1,-13,1,0,2024
4.517632010475,4.517632010475,6.017632010475,3.294286441544916,3.294286441544916,4.794286441544916,3.9059592260099585,3.9059592260099585,1,1.2233455689300845,1.5,1.5,0,1,0.48,0.9,1.0,0.95,0,0,0,1,1,0.6798,0,1,0,0,1,-21,0,1,2024
1.641342805175583,1.641342805175583,-4.858657194824417,3.05869432356006,3.05869432356006,-3.44130567643994,2.3500185643678213,2.3500185643678213,1,1.4173515183844771,-6.5,6.5,0,0,0.48,0.95,0.95,0.95,1,1,0,0,0,0.68,0,1,0,0,1,14,1,0,2024
-4.878760761904986,4.878760761904986,5.621239238095014,-4.4954063354642795,4.4954063354642795,6.0045936645357205,-4.687083548684633,4.687083548684633,1,0.3833544264407065,10.5,10.5,0,0,0.5,0.85,0.95,0.9,1,0,1,0,1,0.6802,0,1,0,0,1,23,0,1,2024
-1.8682927091601407,1.8682927091601407,-0.3682927091601407,-0.29179909595790576,0.29179909595790576,1.2082009040420942,-1.0800459025590232,1.0800459025590232,1,1.576493613202235,1.5,1.5,0,1,0.48,0.9,0.9,0.9,0,1,-1,1,0,0.6804,0,1,0,0,1,6,0,1,2024
-3.951031045516091,3.951031045516091,-0.45103104551609086,-3.1142451330866443,3.1142451330866443,0.3857548669133557,-3.5326380893013676,3.5326380893013676,1,0.8367859124294466,3.5,3.5,0,1,0.46,1.0,0.95,0.975,1,0,1,0,1,0.6806,0,1,0,0,1,-3,1,0,2024
0.5250245664046673,0.5250245664046673,-16.974975433595333,-1.70037638906771,1.70037638906771,-19.20037638906771,-0.5876759113315231,0.5876759113315231,0,2.2254009554723773,-17.5,17.5,1,0,0.48,1.0,1.0,1.0,0,0,0,1,1,0.6808,0,1,0,0,1,-15,0,1,2024
-0.06876983813235338,0.06876983813235338,-1.5687698381323534,-2.412109069594513,2.412109069594513,-3.912109069594513,-1.2404394538634334,1.2404394538634334,1,2.3433392314621595,-1.5,1.5,0,1,0.46,0.95,1.0,0.975,0,0,0,1,1,0.681,0,1,0,0,1,11,0,1,2024
-1.226934204104288,1.226934204104288,1.273065795895712,1.3285773898362478,1.3285773898362478,3.828577389836248,0.05082159286597987,0.05082159286597987,0,2.555511593940536,2.5,2.5,0,1,0.46,0.95,0.95,0.95,2,2,0,0,0,0.6812,0,1,0,0,1,-4,0,1,2024
3.725462815049048,3.725462815049048,0.22546281504904808,4.291623544568498,4.291623544568498,0.7916235445684983,4.008543179808774,4.008543179808774,1,0.5661607295194502,-3.5,3.5,0,1,0.44,0.95,0.95,0.95,1,1,0,0,0,0.6814,0,1,0,0,1,2,1,0,2024
-2.431196918382165,2.431196918382165,-9.931196918382165,-4.233317109432381,4.233317109432381,-11.733317109432381,-3.332257013907274,3.332257013907274,1,1.802120191050216,-7.5,7.5,0,0,0.44,0.95,0.95,0.95,2,2,0,0,0,0.6816,0,1,0,0,1,-12,1,0,2024
1.4004592393506998,1.4004592393506998,-2.0995407606493,0.42208974372652763,0.42208974372652763,-3.0779102562734724,0.911274491538614,0.911274491538614,1,0.9783694956241722,-3.5,3.5,0,1,0.44,0.95,0.9,0.925,2,5,-3,0,0,0.6818,0,1,0,0,1,1,1,0,2024
-3.81397383278427,3.81397383278427,-7.31397383278427,-1.5983808723260369,1.5983808723260369,-5.098380872326037,-2.7061773525551533,2.7061773525551533,1,2.215592960458233,-3.5,3.5,0,1,0.46,0.95,0.95,0.95,2,2,0,0,0,0.682,0,1,0,0,1,-4,0,0,2024
0.6114677120555525,0.6114677120555525,7.1114677120555525,-0.8675462986502183,0.8675462986502183,5.632453701349782,-0.12803929329733243,0.12803929329733243,0,1.4790140107057708,6.5,6.5,0,0,0.44,0.95,0.95,0.95,2,3,-1,0,0,0.6822,0,1,0,0,1,7,0,0,2024
0.5423761810461034,0.5423761810461034,-2.9576238189538966,-1.6563738784232322,1.6563738784232322,-5.156373878423232,-0.5569988486885649,0.5569988486885649,0,2.1987500594693357,-3.5,3.5,0,1,0.42,0.95,0.95,0.95,1,2,-1,0,0,0.6824,0,1,0,0,1,-4,0,0,2024
-2.5740347991295778,2.5740347991295778,-14.074034799129578,-3.6913699731842886,3.6913699731842886,-15.191369973184289,-3.1327023861569323,3.1327023861569323,1,1.1173351740547108,-11.5,11.5,0,0,0.4,0.85,0.8,0.825,0,0,0,1,1,0.6826,0,1,0,0,1,-20,1,0,2024
0.8145043227851589,0.8145043227851589,-2.685495677214841,-2.7492844528369984,2.7492844528369984,-6.249284452836998,-0.9673900650259197,0.9673900650259197,0,3.5637887756221573,-3.5,3.5,0,1,0.42,0.9,0.85,0.875,0,0,0,1,1,0.6828,0,1,0,0,1,2,0,1,2024
5.056804570656098,5.056804570656098,10.556804570656098,5.1073225784995095,5.1073225784995095,10.60732257849951,5.082063574577804,5.082063574577804,1,0.05051800784341154,5.5,5.5,0,0,0.4,0.85,0.9,0.875,5,0,5,0,1,0.683,0,1,0,0,1,6,0,0,2024
-3.052515089384598,3.052515089384598,-4.552515089384598,-3.835798596847379,3.835798596847379,-5.335798596847379,-3.444156843115989,3.444156843115989,1,0.7832835074627811,-1.5,1.5,0,1,0.38,0.95,0.95,0.95,3,1,2,0,0,0.6832,0,1,0,0,1,-7,1,0,2024
-1.4506822319068142,1.4506822319068142,-15.950682231906814,-3.420624733097945,3.420624733097945,-17.920624733097945,-2.4356534825023815,2.4356534825023815,1,1.969942501191131,-14.5,14.5,1,0,0.4,0.95,0.95,0.95,1,5,-4,0,0,0.6834,0,1,0,0,1,-8,0,1,2024
-1.9108077006227333,1.9108077006227333,-13.410807700622733,-4.934245018611318,4.934245018611318,-16.434245018611318,-3.4225263596170254,3.4225263596170254,1,3.0234373179885843,-11.5,11.5,0,0,0.4,0.9,0.8,0.85,5,0,5,0,1,0.6836,0,1,0,0,1,-14,1,0,2024
-3.994657885021258,3.994657885021258,-7.494657885021258,-1.0645346858986482,1.0645346858986482,-4.564534685898648,-2.529596285459953,2.529596285459953,1,2.93012319912261,-3.5,3.5,0,1,0.42,0.9,0.85,0.875,2,2,0,0,0,0.6838,0,1,0,0,1,-10,1,0,2024
2.819071471040508,2.819071471040508,6.319071471040508,2.9990807989118142,2.9990807989118142,6.499080798911814,2.9090761349761607,2.9090761349761607,1,0.1800093278713062,3.5,3.5,0,1,0.42,0.95,0.95,0.95,1,1,0,0,0,0.684,0,1,0,0,1,-6,0,1,2024
-2.6377020547230483,2.6377020547230483,-11.137702054723048,-0.3988182148459245,0.3988182148459245,-8.898818214845925,-1.5182601347844873,1.5182601347844873,1,2.238883839877124,-8.5,8.5,0,0,0.4,0.8,0.9,0.85,3,5,-2,0,0,0.6842,0,1,0,0,1,-16,1,0,2024
0.9170860432193848,0.9170860432193848,-11.582913956780615,-3.315261051094307,3.315261051094307,-15.815261051094307,-1.199087503937461,1.199087503937461,0,4.232347094313692,-12.5,12.5,1,0,0.42,0.85,1.0,0.925,0,0,0,1,1,0.6844,0,1,0,0,1,-15,1,0,2024
-1.9391992418413029,1.9391992418413029,-2.439199241841303,-1.0016273141978864,1.0016273141978864,-1.5016273141978864,-1.4704132780195946,1.4704132780195946,1,0.9375719276434165,-0.5,0.5,0,1,0.42,1.0,0.9,0.95,0,0,0,1,1,0.6846,0,1,0,0,1,12,0,1,2024
2.3032372921092152,2.3032372921092152,-4.196762707890785,2.7758388976671786,2.7758388976671786,-3.7241611023328214,2.539538094888197,2.539538094888197,1,0.4726016055579634,-6.5,6.5,0,0,0.4,0.9,0.85,0.875,0,0,0,1,1,0.6848,0,1,0,0,1,15,1,0,2024
-4.465306500029041,4.465306500029041,4.034693499970959,-3.006458568035317,3.006458568035317,5.493541431964683,-3.7358825340321786,3.7358825340321786,1,1.4588479319937244,8.5,8.5,0,0,0.4,1.0,0.9,0.975,1,1,0,0,0,0.685,0,1,0,0,1,-5,1,0,2024
5.1174239146977865,5.1174239146977865,-2.3825760853022135,5.501691276407,5.501691276407,-1.9983087235930004,5.309557595552393,5.309557595552393,1,0.38426736170921316,-7.5,7.5,0,0,0.42,0.8,0.95,0.875,0,1,-1,1,0,0.6852,0,1,0,0,1,-13,0,1,2024
-5.3541504866359855,5.3541504866359855,-1.8541504866359855,-3.4872943477474756,3.4872943477474756,0.012705652252524402,-4.4207224171917305,4.4207224171917305,1,1.8668561388885099,3.5,3.5,0,1,0.42,0.8,0.9,0.85,3,3,0,0,0,0.6854,0,1,0,0,1,-11,1,0,2024
1.5759354922753328,1.5759354922753328,-1.9240645077246672,4.141489389870231,4.141489389870231,0.6414893898702312,2.858712441072782,2.858712441072782,1,2.5655538975948984,-3.5,3.5,0,1,0.44,1.0,0.95,0.975,1,0,1,0,1,0.6856,0,1,0,0,1,-6,0,1,2024
-0.31158223031377297,0.31158223031377297,-5.811582230313773,-2.3736335307536827,2.3736335307536827,-7.873633530753683,-1.3426078805337278,1.3426078805337278,1,2.0620513004399097,-5.5,5.5,0,0,0.42,0.9,0.9,0.9,0,0,0,1,1,0.6858,0,1,0,0,1,19,0,1,2024
-2.3714091216504665,2.3714091216504665,0.12859087834953353,-3.9783084357575698,3.9783084357575698,-1.4783084357575698,-3.174858778704018,3.174858778704018,1,1.6068993141071033,2.5,2.5,0,1,0.42,0.9,0.9,0.9,0,1,-1,1,0,0.686,0,1,0,0,1,10,0,1,2024
1.7921881940890962,1.7921881940890962,-1.7078118059109038,3.731857020292149,3.731857020292149,0.23185702029214905,2.7620226071906226,2.7620226071906226,1,1.9396688262030528,-3.5,3.5,0,1,0.4,1.0,0.95,0.975,1,1,0,0,0,0.6862,0,1,0,0,1,-16,0,1,2024
0.28862472099792313,0.28862472099792313,-0.21137527900207687,-0.3779743313757349,0.3779743313757349,-0.8779743313757349,-0.044674805188905875,0.044674805188905875,0,0.666599052373658,-0.5,0.5,0,1,0.4,0.9,1.0,0.975,0,0,0,1,1,0.6864,0,1,0,0,1,4,0,1,2024
2.6359997725541113,2.6359997725541113,8.135999772554111,4.2198398551162715,4.2198398551162715,9.719839855116271,3.4279198138351923,3.4279198138351923,1,1.5838400825621601,5.5,5.5,0,0,0.4,0.9,0.95,0.925,2,1,1,0,0,0.6866,0,1,0,0,1,3,0,1,2024
-1.9081201501491103,1.9081201501491103,7.59187984985089,-1.8761710246691514,1.8761710246691514,7.623828975330849,-1.8921455874091304,1.8921455874091304,1,0.03194912547995887,9.5,9.5,0,0,0.4,0.9,0.95,0.925,0,0,0,1,1,0.6868,0,1,0,0,1,19,0,1,2024
-1.0229759086718886,1.0229759086718886,-15.522975908671889,-1.4351446897912918,1.4351446897912918,-15.935144689791292,-1.229060299231591,1.229060299231591,1,0.41216878111940325,-14.5,14.5,1,0,0.38,0.8,0.85,0.825,5,5,0,0,0,0.687,0,1,0,0,1,-10,0,1,2024
-3.0945888222952824,3.0945888222952824,-13.594588822295282,-2.993666712252562,2.993666712252562,-13.493666712252562,-3.044127767273922,3.044127767273922,1,0.10092211004272045,-10.5,10.5,0,0,0.38,0.9,0.9,0.9,5,1,4,0,0,0.6872,0,1,0,0,1,-8,0,1,2024
-6.000026073053868,6.000026073053868,-3.500026073053868,-6.2443312986957125,6.2443312986957125,-3.7443312986957125,-6.12217868587479,6.12217868587479,1,0.24430522564184454,2.5,2.5,0,1,0.38,0.95,0.95,0.95,1,3,-2,0,0,0.6874,0,1,0,0,1,19,0,1,2024
1.5962734750600118,1.5962734750600118,6.096273475060012,2.9177972360820235,2.9177972360820235,7.4177972360820235,2.257035355571018,2.257035355571018,1,1.3215237610220116,4.5,4.5,0,0,0.36,0.95,0.85,0.9,1,0,1,0,1,0.6876,0,1,0,0,1,-8,0,1,2024
1.9732200655719119,1.9732200655719119,-0.5267799344280881,0.7920845481232033,0.7920845481232033,-1.7079154518767967,1.3826523068475576,1.3826523068475576,1,1.1811355174487086,-2.5,2.5,0,1,0.34,0.9,0.85,0.875,2,5,-3,0,0,0.6878,0,1,0,0,1,6,1,0,2024
0.5464145141516461,0.5464145141516461,-7.953585485848354,3.3893845988845586,3.3893845988845586,-5.110615401115441,1.9678995565181019,1.9678995565181019,1,2.8429700847329125,-8.5,8.5,0,0,0.36,0.9,0.8,0.85,1,1,0,0,0,0.688,0,1,0,0,1,-5,1,0,2024
0.48140915453258426,0.48140915453258426,-0.01859084546741574,-1.285580226280131,1.285580226280131,-1.785580226280131,-0.4020855358737734,0.4020855358737734,0,1.7669893808127153,-0.5,0.5,0,1,0.38,1.0,0.95,0.975,1,1,0,0,0,0.6882,0,1,0,0,1,2,0,1,2024
-3.827260303014355,3.827260303014355,0.6727396969856452,-2.77105796979812,2.77105796979812,1.72894203020188,-3.2991591364062374,3.2991591364062374,1,1.056202333216235,4.5,4.5,0,0,0.38,0.95,1.0,0.975,1,1,0,0,0,0.6884,0,1,0,0,1,11,0,1,2024
-1.146440052483051,1.146440052483051,-10.646440052483051,-1.7634944204187804,1.7634944204187804,-11.26349442041878,-1.4549672364509156,1.4549672364509156,1,0.6170543679357294,-9.5,9.5,0,0,0.38,0.85,1.0,0.925,1,1,0,0,0,0.6886,0,1,0,0,1,-17,1,0,2024
-0.21267121070956474,0.21267121070956474,-3.7126712107095647,0.21540766301694791,0.21540766301694791,-3.284592336983052,0.0013682261536915874,0.0013682261536915874,0,0.42807887372651265,-3.5,3.5,0,1,0.4,0.9,0.9,0.9,1,2,-1,0,0,0.6888,0,1,0,0,1,4,1,0,2024
-0.9500901268853363,0.9500901268853363,6.549909873114664,0.6498337383674517,0.6498337383674517,8.149833738367452,-0.15012819425894186,0.15012819425894186,0,1.599923865252788,7.5,7.5,0,0,0.4,0.9,0.85,0.875,2,1,1,0,0,0.689,0,1,0,0,1,-3,1,0,2024
-1.1622265247114374,1.1622265247114374,-5.662226524711437,-5.253792696102662,5.253792696102662,-9.753792696102662,-3.20800961040705,3.20800961040705,1,4.091566171391225,-4.5,4.5,0,0,0.42,0.9,0.95,0.925,5,2,3,0,0,0.6892,0,1,0,0,1,3,0,1,2024
-2.355570326502928,2.355570326502928,-9.855570326502928,-5.7392745450990255,5.7392745450990255,-13.239274545099025,-4.047422435800977,4.047422435800977,1,3.3837042185960975,-7.5,7.5,0,0,0.4,0.9,0.9,0.9,2,5,-3,0,0,0.6894,0,1,0,0,1,-1,0,1,2024
-6.233526604831328,6.233526604831328,-3.7335266048313276,-4.544551535349136,4.544551535349136,-2.0445515353491355,-5.389039070090232,5.389039070090232,1,1.6889750694821921,2.5,2.5,0,1,0.4,0.75,0.85,0.8,3,3,0,0,0,0.6896,0,1,0,0,1,9,0,1,2024
-1.7773547455653738,1.7773547455653738,-0.27735474556537376,-1.3826868717946716,1.3826868717946716,0.11731312820532835,-1.5800208086800227,1.5800208086800227,1,0.3946678737707021,1.5,1.5,0,1,0.38,0.85,0.85,0.85,0,5,-5,1,0,0.6898,0,1,0,0,1,4,0,1,2024
-1.0425072894966547,1.0425072894966547,-13.542507289496655,-1.5735311221164725,1.5735311221164725,-14.073531122116473,-1.3080192058065627,1.3080192058065627,1,0.5310238326198178,-12.5,12.5,1,0,0.38,0.9,0.9,0.9,0,0,0,1,1,0.69,0,1,0,0,1,-9,0,1,2024
-1.7387128909441127,1.7387128909441127,-10.238712890944113,0.04684648520622403,0.04684648520622403,-8.453153514793776,-0.8459332028689452,0.8459332028689452,0,1.7855593761503368,-8.5,8.5,0,0,0.36,0.85,0.9,0.875,5,0,5,0,1,0.6902,0,1,0,0,1,-17,1,0,2024
5.8339676714066915,5.8339676714066915,-1.6660323285933085,7.0665754131314324,7.0665754131314324,-0.43342458686856755,6.450271542269062,6.450271542269062,1,1.232607741724741,-7.5,7.5,0,0,0.38,0.95,1.0,1.0,2,5,-3,0,0,0.6904,0,1,0,0,1,-15,0,1,2024
1.372027914530359,1.372027914530359,6.872027914530359,1.1349978465796333,1.1349978465796333,6.634997846579633,1.2535128805549967,1.2535128805549967,1,0.2370300679507258,5.5,5.5,0,0,0.38,0.8,0.95,0.875,5,5,0,0,0,0.6906,0,1,0,0,1,-6,0,1,2024
2.8131130015717716,2.8131130015717716,9.313113001571772,4.3900433955741,4.3900433955741,10.8900433955741,3.601578198572936,3.601578198572936,1,1.5769303940023285,6.5,6.5,0,0,0.36,0.85,0.8,0.825,3,3,0,0,0,0.6908,0,1,0,0,1,11,1,0,2024
0.12292586598791999,0.12292586598791999,-11.37707413401208,2.2995447278492893,2.2995447278492893,-9.20045527215071,1.2112352969186055,1.2112352969186055,1,2.1766188618613693,-11.5,11.5,0,0,0.38,1.0,0.9,0.95,0,0,0,1,1,0.691,0,1,0,0,1,-5,1,0,2024
-2.150714600489956,2.150714600489956,4.349285399510044,-2.011889696163653,2.011889696163653,4.488110303836347,-2.081302148326804,2.081302148326804,1,0.13882490432630323,6.5,6.5,0,0,0.4,0.85,0.85,0.85,0,0,0,1,1,0.6912,0,1,0,0,1,21,0,1,2024
0.783325028077619,0.783325028077619,-1.716674971922381,-0.735986840360265,0.735986840360265,-3.235986840360265,0.023669093858677215,0.023669093858677215,0,1.519311868437884,-2.5,2.5,0,1,0.4,0.9,0.9,0.9,5,0,5,0,1,0.6914,0,1,0,0,1,33,1,0,2024
-4.031931938511419,4.031931938511419,1.468068061488581,-6.332407026371643,6.332407026371643,-0.8324070263716434,-5.182169482441531,5.182169482441531,1,2.3004750878602245,5.5,5.5,0,0,0.4,0.95,0.95,0.95,1,5,-4,0,0,0.6916,0,1,0,0,1,-11,1,0,2024
-1.5243521402696878,1.5243521402696878,-10.024352140269688,-1.3140422428618521,1.3140422428618521,-9.814042242861852,-1.41919719156577,1.41919719156577,1,0.21030989740783568,-8.5,8.5,0,0,0.4,0.8,0.9,0.85,0,0,0,1,1,0.6918,0,1,0,0,1,-18,1,0,2024
-2.589658945475005,2.589658945475005,-21.089658945475005,-3.4748566450212977,3.4748566450212977,-21.974856645021298,-3.0322577952481495,3.0322577952481495,1,0.8851976995462927,-18.5,18.5,1,0,0.4,0.75,0.75,0.75,3,3,0,0,0,0.692,0,1,0,0,1,-37,1,0,2024
-3.0146086482522243,3.0146086482522243,-24.514608648252224,-2.408975267244166,2.408975267244166,-23.908975267244166,-2.711791957748197,2.711791957748197,1,0.6056333810080581,-21.5,21.5,1,0,0.42,0.9,0.85,0.875,1,2,-1,0,0,0.6922,0,1,0,0,1,-25,1,0,2024
-1.858028344874362,1.858028344874362,-6.358028344874362,-2.4914614186016717,2.4914614186016717,-6.991461418601672,-2.1747448817380164,2.1747448817380164,1,0.6334330737273097,-4.5,4.5,0,0,0.44,0.95,0.9,0.925,0,0,0,1,1,0.6924,0,1,0,0,1,4,0,1,2024
6.45286124771076,6.45286124771076,4.95286124771076,7.688500813244721,7.688500813244721,6.188500813244721,7.07068103047774,7.07068103047774,1,1.235639565533961,-1.5,1.5,0,1,0.44,0.95,0.95,0.95,2,1,1,0,0,0.6926,0,1,0,0,1,10,1,0,2024
4.658812020571244,4.658812020571244,-0.8411879794287556,5.875037111698374,5.875037111698374,0.37503711169837395,5.26692456613481,5.26692456613481,1,1.2162250911271295,-5.5,5.5,0,0,0.44,0.95,0.95,0.95,2,1,1,0,0,0.6928,0,1,0,0,1,-9,0,1,2024
-0.061879710373613506,0.061879710373613506,-8.561879710373614,0.45738365850514917,0.45738365850514917,-8.04261634149485,0.19775197406576694,0.19775197406576694,0,0.5192633688787627,-8.5,8.5,0,0,0.44,0.95,0.95,0.95,2,2,0,0,0,0.693,0,1,0,0,1,-24,0,1,2024
-3.510682482920494,3.510682482920494,-20.010682482920494,-1.270133285738389,1.270133285738389,-17.77013328573839,-2.3904078843294414,2.3904078843294414,1,2.240549197182105,-16.5,16.5,1,0,0.44,0.75,0.95,0.85,5,3,2,0,0,0.6932,0,1,0,0,1,-8,0,1,2024
-0.8193184915727842,0.8193184915727842,-2.3193184915727842,-2.2606113725740467,2.2606113725740467,-3.7606113725740467,-1.5399649320734152,1.5399649320734152,1,1.4412928810012624,-1.5,1.5,0,1,0.42,1.0,1.0,1.0,1,1,0,0,0,0.6934,0,1,0,0,1,-9,1,0,2024
0.04050457167800925,0.04050457167800925,4.540504571678009,1.7166260031382201,1.7166260031382201,6.21662600313822,0.8785652874081151,0.8785652874081151,1,1.6761214314602109,4.5,4.5,0,0,0.44,0.75,0.7,0.725,5,5,0,0,0,0.6936,0,1,0,0,1,8,1,0,2024
-0.7420558602110976,0.7420558602110976,-5.242055860211098,0.8430628763323931,0.8430628763323931,-3.656937123667607,0.05050350806064774,0.05050350806064774,0,1.5851187365434907,-4.5,4.5,0,0,0.44,0.95,0.85,0.9,0,0,0,1,1,0.6938,0,1,0,0,1,-4,0,0,2024
-5.735170089468878,5.735170089468878,4.764829910531122,-4.003957920980408,4.003957920980408,6.496042079019592,-4.8695640052246425,4.8695640052246425,1,1.7312121684884696,10.5,10.5,0,0,0.42,0.85,0.9,0.875,1,2,-1,0,0,0.694,0,1,0,0,1,6,1,0,2024
1.0054109948763097,1.0054109948763097,4.50541099487631,-2.809568933588401,2.809568933588401,0.6904310664115991,-0.9020789693560456,0.9020789693560456,0,3.8149799284647106,3.5,3.5,0,1,0.44,0.95,0.95,0.95,0,0,0,1,1,0.6942,0,1,0,0,1,9,0,1,2024
-0.6106360339576788,0.6106360339576788,-9.110636033957679,-1.1583643686181464,1.1583643686181464,-9.658364368618146,-0.8845002012879135,0.8845002012879135,1,0.5477283346604676,-8.5,8.5,0,0,0.42,0.85,0.9,0.875,1,0,1,0,1,0.6944,0,1,0,0,1,-4,0,1,2024
-2.079551036701803,2.079551036701803,-7.579551036701803,0.5259204381597158,0.5259204381597158,-4.974079561840284,-0.7768152992710435,0.7768152992710435,0,2.6054714748615186,-5.5,5.5,0,0,0.4,0.85,0.9,0.875,5,5,0,0,0,0.6946,0,1,0,0,1,2,0,1,2024
0.7219670217278544,0.7219670217278544,-0.7780329782721456,3.5125649986660923,3.5125649986660923,2.0125649986660923,2.1172660101969734,2.1172660101969734,1,2.790597976938238,-1.5,1.5,0,1,0.4,0.95,0.95,0.95,1,0,1,0,1,0.6948,0,1,0,0,1,-18,0,1,2024
-1.7043208126965617,1.7043208126965617,-6.204320812696562,0.5920652391280141,0.5920652391280141,-3.907934760871986,-0.5561277867842733,0.5561277867842733,0,2.296386051824576,-4.5,4.5,0,0,0.38,0.8,0.75,0.775,3,3,0,0,0,0.695,0,1,0,0,1,-4,0,0,2024
0.5137477970749238,0.5137477970749238,-0.9862522029250762,-2.181585348379862,2.181585348379862,-3.681585348379862,-0.8339187756524691,0.8339187756524691,0,2.6953331454547858,-1.5,1.5,0,1,0.36,0.95,0.95,0.95,1,1,0,0,0,0.6952,0,1,0,0,1,-6,1,0,2024
-5.4110282691467155,5.4110282691467155,1.0889717308532845,-4.647616336518009,4.647616336518009,1.8523836634819908,-5.029322302832362,5.029322302832362,1,0.7634119326287063,6.5,6.5,0,0,0.38,0.95,0.9,0.925,1,1,0,0,0,0.6954,0,1,0,0,1,-10,1,0,2024
-4.505050947111479,4.505050947111479,-1.0050509471114788,-5.067345720362981,5.067345720362981,-1.5673457203629808,-4.78619833373723,4.78619833373723,1,0.562294773251502,3.5,3.5,0,1,0.38,0.95,0.9,0.925,1,3,-2,0,0,0.6956,0,1,0,0,1,-5,1,0,2024
0.7363158579147324,0.7363158579147324,-4.763684142085268,1.04456384377049,1.04456384377049,-4.45543615622951,0.8904398508426112,0.8904398508426112,1,0.30824798585575763,-5.5,5.5,0,0,0.4,0.9,0.95,0.925,1,3,-2,0,0,0.6958,0,1,0,0,1,10,1,0,2024
3.430697696196969,3.430697696196969,8.930697696196969,4.5897191780467,4.5897191780467,10.0897191780467,4.010208437121834,4.010208437121834,1,1.1590214818497309,5.5,5.5,0,0,0.42,0.95,0.9,0.925,1,2,-1,0,0,0.696,0,1,0,0,1,6,0,0,2024
-1.415730073725065,1.415730073725065,12.084269926274935,-0.600165029984133,0.600165029984133,12.899834970015867,-1.007947551854599,1.007947551854599,1,0.8155650437409321,13.5,13.5,1,0,0.42,0.9,0.9,0.9,5,5,0,0,0,0.6962,0,1,0,0,1,13,0,0,2024
-1.7741099954183621,1.7741099954183621,-11.274109995418362,-3.106160530464468,3.106160530464468,-12.606160530464468,-2.440135262941414,2.440135262941414,1,1.3320505350461058,-9.5,9.5,0,0,0.42,0.95,0.95,0.95,1,2,-1,0,0,0.6964,0,1,0,0,1,-14,1,0,2024
