team_id,off_points_per_drive,off_total_points,off_yards_per_drive,off_yards_std,off_plays_per_drive,off_plays_std,off_seconds_per_drive,off_seconds_std,off_scoring_pct,off_scoring_drives,off_total_drives,off_redzone_scoring_pct,off_redzone_attempts,off_three_and_outs,off_three_and_out_pct,off_explosive_drives,off_explosive_pct,off_home_ppd,off_away_ppd,off_dome_ppd,off_outdoor_ppd,def_points_per_drive,def_yards_per_drive,def_plays_per_drive,def_scoring_pct,def_total_drives,def_three_and_out_forced,def_redzone_stops,ppd_differential,ypd_differential,scoring_pct_differential
193,2.076923076923077,270,28.946153846153845,28.090195684963795,5.438461538461539,3.3084431481288465,154.2846153846154,115.44348156521195,0.36923076923076925,48,130,0.0,0.0,40,0.3076923076923077,67.0,0.5153846153846153,2.3833333333333333,1.8142857142857143,0.0,2.076923076923077,1.8492063492063493,28.825396825396826,5.944444444444445,0.31746031746031744,126,0.31746031746031744,0,0.2277167277167278,0.12075702075701855,0.05177045177045181
194,3.684684684684685,409,42.93693693693694,32.4236948372018,6.405405405405405,3.5761288831217755,197.2072072072072,125.81921497400491,0.5855855855855856,65,111,0.0,0.0,23,0.2072072072072072,72.0,0.6486486486486487,3.7837837837837838,3.4864864864864864,0.0,3.684684684684685,0.963963963963964,21.513513513513512,5.54954954954955,0.17117117117117117,111,0.3783783783783784,0,2.720720720720721,21.423423423423426,0.4144144144144144
195,2.5528455284552845,314,36.642276422764226,29.07061219059687,6.048780487804878,3.1175170304307875,168.91869918699186,105.15551274464453,0.37398373983739835,46,123,0.0,0.0,24,0.1951219512195122,79.0,0.6422764227642277,2.914285714285714,2.0754716981132075,0.0,2.5528455284552845,2.3046875,33.046875,5.609375,0.328125,128,0.359375,0,0.24815802845528445,3.595401422764226,0.045858739837398355
197,1.553030303030303,205,25.295454545454547,28.26476203816785,5.659090909090909,3.476924027637435,144.7651515151515,102.88078477319944,0.25757575757575757,34,132,0.0,0.0,50,0.3787878787878788,59.0,0.44696969696969696,1.7971014492753623,1.2857142857142858,0.9333333333333333,1.6324786324786325,2.883720930232558,36.201550387596896,5.961240310077519,0.4496124031007752,129,0.21705426356589147,0,-1.330690627202255,-10.90609584214235,-0.19203664552501765
201,2.1893939393939394,289,28.939393939393938,27.328858883498256,5.674242424242424,3.2935194570647837,146.58333333333334,100.66474034690305,0.4090909090909091,54,132,0.0,0.0,38,0.2878787878787879,74.0,0.5606060606060606,2.2739726027397262,2.0847457627118646,0.0,2.1893939393939394,1.4242424242424243,24.71969696969697,5.613636363636363,0.26515151515151514,132,0.3939393939393939,0,0.7651515151515151,4.219696969696969,0.14393939393939398
202,2.0072463768115942,277,31.746376811594203,29.09136415722902,6.202898550724638,3.372623619265002,137.42753623188406,88.466405655774,0.34057971014492755,47,138,0.0,0.0,42,0.30434782608695654,79.0,0.572463768115942,2.169230769230769,1.8630136986301369,0.0,2.0072463768115942,2.253731343283582,32.08955223880597,5.962686567164179,0.3805970149253731,134,0.291044776119403,0,-0.24648496647198792,-0.34317542721176864,-0.04001730478044557
204,1.9361702127659575,273,28.659574468085108,29.25499463760335,5.7304964539007095,3.253304765101203,152.6950354609929,119.89506979393101,0.2765957446808511,39,141,0.0,0.0,43,0.3049645390070922,68.0,0.48226950354609927,2.221052631578947,1.3478260869565217,1.3076923076923077,2.0,2.2611940298507465,29.23134328358209,5.298507462686567,0.3656716417910448,134,0.3208955223880597,0,-0.325023817084789,-0.5717688154969807,-0.0890758971101937
213,2.8482142857142856,319,33.642857142857146,31.660603632808744,6.241071428571429,3.6248529904065343,172.11607142857142,126.73336879610385,0.4732142857142857,53,112,0.0,0.0,29,0.25892857142857145,63.0,0.5625,3.2222222222222223,2.175,0.0,2.8482142857142856,2.1186440677966103,30.576271186440678,6.101694915254237,0.3728813559322034,118,0.2457627118644068,0,0.7295702179176753,3.0665859564164677,0.1003329297820823
218,2.4796747967479673,305,31.51219512195122,28.982008509989278,5.634146341463414,3.188782317269905,160.21951219512195,111.38042449378541,0.3902439024390244,48,123,0.0,0.0,36,0.2926829268292683,68.0,0.5528455284552846,2.1,2.981132075471698,0.0,2.4796747967479673,2.4921875,34.2109375,5.7734375,0.40625,128,0.3515625,0,-0.012512703252032686,-2.698742378048781,-0.016006097560975596
221,2.7552447552447554,394,31.97902097902098,29.374336919448982,5.468531468531468,2.9948410943388613,132.78321678321677,86.23274596638669,0.4405594405594406,63,143,0.0,0.0,40,0.27972027972027974,82.0,0.5734265734265734,3.223684210526316,2.2238805970149254,0.0,2.7552447552447554,2.0866666666666664,23.366666666666667,5.1066666666666665,0.32,150,0.36666666666666664,0,0.668578088578089,8.612354312354313,0.12055944055944057
222,0.7692307692307693,10,12.692307692307692,22.917913718983435,4.923076923076923,4.645096670352844,145.0,122.83186340142636,0.15384615384615385,2,13,0.0,0.0,8,0.6153846153846154,2.0,0.15384615384615385,0.0,0.7692307692307693,0.0,0.7692307692307693,4.0,41.36363636363637,6.545454545454546,0.7272727272727273,11,0.18181818181818182,0,-3.230769230769231,-28.671328671328673,-0.5734265734265734
227,1.0769230769230769,14,20.846153846153847,33.55554140487617,3.923076923076923,2.0599975105785306,93.76923076923077,52.211355479681245,0.15384615384615385,2,13,0.0,0.0,8,0.6153846153846154,5.0,0.38461538461538464,0.0,1.0769230769230769,0.0,1.0769230769230769,3.9166666666666665,32.25,6.75,0.75,12,0.08333333333333333,0,-2.8397435897435894,-11.403846153846153,-0.5961538461538461
228,2.5801526717557253,338,34.732824427480914,28.870220064568777,5.793893129770993,3.5468676478785928,153.24427480916032,111.74435739346188,0.4198473282442748,55,131,0.0,0.0,34,0.2595419847328244,81.0,0.6183206106870229,2.4431818181818183,2.86046511627907,0.0,2.5801526717557253,1.8461538461538463,28.884615384615383,5.838461538461538,0.3153846153846154,130,0.3,0,0.733998825601879,5.8482090428655304,0.10446271285965941
231,1.1428571428571428,16,20.071428571428573,22.33474108514937,5.214285714285714,3.468064665987722,137.21428571428572,107.84759800572472,0.14285714285714285,2,14,0.0,0.0,6,0.42857142857142855,5.0,0.35714285714285715,0.0,1.1428571428571428,0.0,1.1428571428571428,3.4285714285714284,31.928571428571427,4.928571428571429,0.5,14,0.14285714285714285,0,-2.2857142857142856,-11.857142857142854,-0.35714285714285715
233,0.7777777777777778,7,22.666666666666668,27.608875384557045,5.666666666666667,3.3166247903554,163.0,120.62648962810779,0.1111111111111111,1,9,0.0,0.0,4,0.4444444444444444,3.0,0.3333333333333333,0.0,0.7777777777777778,0.0,0.7777777777777778,5.5,54.5,6.9,0.9,10,0.0,0,-4.722222222222222,-31.833333333333332,-0.788888888888889
235,3.054263565891473,394,36.16279069767442,29.312377584412403,5.937984496124031,3.104311361801157,164.49612403100775,106.28176907628368,0.49612403100775193,64,129,0.0,0.0,26,0.20155038759689922,81.0,0.627906976744186,3.081967213114754,3.0294117647058822,0.0,3.054263565891473,2.046153846153846,30.453846153846154,5.684615384615385,0.3076923076923077,130,0.36153846153846153,0,1.008109719737627,5.708944543828263,0.18843172331544422
236,1.9166666666666667,23,20.166666666666668,26.980913568107677,4.916666666666667,3.2879486097878816,157.33333333333334,109.79098599639502,0.25,3,12,0.0,0.0,6,0.5,3.0,0.25,0.0,1.9166666666666667,0.0,1.9166666666666667,3.8,43.2,6.2,0.6,10,0.1,0,-1.883333333333333,-23.033333333333335,-0.35
238,3.6016949152542375,425,42.601694915254235,29.723264890236862,5.872881355932203,3.398206188865324,173.135593220339,132.3863108614,0.559322033898305,66,118,0.0,0.0,22,0.1864406779661017,82.0,0.6949152542372882,3.858974358974359,3.1,0.0,3.6016949152542375,2.2457627118644066,32.889830508474574,6.177966101694915,0.3813559322033898,118,0.3135593220338983,0,1.355932203389831,9.711864406779661,0.17796610169491522
239,2.691729323308271,358,38.05263157894737,29.824820807578153,6.601503759398496,3.669984414185508,146.26315789473685,100.57583410095921,0.43609022556390975,58,133,0.0,0.0,28,0.21052631578947367,85.0,0.6390977443609023,2.6338028169014085,2.7580645161290325,0.0,2.691729323308271,2.783582089552239,33.134328358208954,5.731343283582089,0.43283582089552236,134,0.291044776119403,0,-0.0918527662439681,4.918303220738416,0.0032544046683873895
242,2.119047619047619,267,27.793650793650794,28.66672425243386,6.0476190476190474,3.7456260205357244,172.1904761904762,114.3478002786736,0.3412698412698413,43,126,0.0,0.0,45,0.35714285714285715,61.0,0.48412698412698413,2.246913580246914,1.8888888888888888,1.9285714285714286,2.142857142857143,2.5039370078740157,33.29133858267716,5.559055118110236,0.4094488188976378,127,0.25196850393700787,0,-0.3848893888263967,-5.497687789026369,-0.06817897762779651
245,3.0902777777777777,445,34.46527777777778,30.24906244734337,5.520833333333333,3.0679228069901545,148.30555555555554,97.24184239809485,0.4791666666666667,69,144,0.0,0.0,39,0.2708333333333333,87.0,0.6041666666666666,2.804123711340206,3.6808510638297873,0.0,3.0902777777777777,1.7428571428571429,23.335714285714285,4.978571428571429,0.29285714285714287,140,0.39285714285714285,0,1.3474206349206348,11.129563492063493,0.1863095238095238
248,2.3768115942028984,328,31.1231884057971,30.564387678136573,5.869565217391305,3.642462644441752,150.15942028985506,107.92240023579062,0.39855072463768115,55,138,0.0,0.0,41,0.2971014492753623,73.0,0.5289855072463768,2.2933333333333334,2.4761904761904763,0.0,2.3768115942028984,1.9338235294117647,26.919117647058822,5.654411764705882,0.3088235294117647,136,0.33088235294117646,0,0.44298806479113373,4.204070758738279,0.08972719522591643
249,3.9083969465648853,512,42.12213740458015,29.04373966723118,5.908396946564886,3.2449970526936704,148.3969465648855,112.67534570200509,0.6030534351145038,79,131,0.0,0.0,22,0.16793893129770993,92.0,0.7022900763358778,3.6986301369863015,4.172413793103448,0.0,3.9083969465648853,2.015267175572519,30.46564885496183,5.916030534351145,0.33587786259541985,131,0.32061068702290074,0,1.8931297709923665,11.65648854961832,0.26717557251908397
251,2.3805970149253732,319,29.78358208955224,28.880714469610435,5.485074626865671,3.1947679846261074,140.88059701492537,100.52711038046107,0.39552238805970147,53,134,0.0,0.0,36,0.26865671641791045,77.0,0.5746268656716418,3.246376811594203,1.4615384615384615,0.0,2.3805970149253732,1.887218045112782,28.32330827067669,5.714285714285714,0.3082706766917293,133,0.3233082706766917,0,0.4933789698125912,1.4602738188755495,0.08725171136797216
252,2.909090909090909,352,37.77685950413223,29.786039124424768,6.371900826446281,3.4281487506742354,178.84297520661158,118.52897031699767,0.49586776859504134,60,121,0.0,0.0,24,0.19834710743801653,78.0,0.6446280991735537,3.392857142857143,2.4923076923076923,0.8333333333333334,3.1376146788990824,1.8031496062992125,27.818897637795274,5.677165354330708,0.3228346456692913,127,0.36220472440944884,0,1.1059413027916967,9.957961866336959,0.17303312292575002
254,3.53125,452,42.4609375,30.7319891158982,6.5703125,4.028801024728124,163.109375,114.72076570806905,0.5234375,67,128,0.0,0.0,27,0.2109375,85.0,0.6640625,3.32,3.830188679245283,0.0,3.53125,1.7727272727272727,29.37878787878788,5.704545454545454,0.30303030303030304,132,0.32575757575757575,0,1.7585227272727273,13.082149621212121,0.22040719696969696
256,2.962962962962963,400,35.65185185185185,28.46661268204962,5.814814814814815,3.4580323651731266,166.61481481481482,120.10561180826889,0.4444444444444444,60,135,0.0,0.0,34,0.2518518518518518,85.0,0.6296296296296297,3.128205128205128,2.736842105263158,0.0,2.962962962962963,1.4140625,23.3828125,5.328125,0.25,128,0.390625,0,1.5489004629629628,12.269039351851852,0.19444444444444442
257,1.0833333333333333,13,19.083333333333332,31.105270916484216,5.416666666666667,4.9810245994781095,187.91666666666666,174.92515715602661,0.25,3,12,0.0,0.0,7,0.5833333333333334,4.0,0.3333333333333333,0.0,1.0833333333333333,0.0,1.0833333333333333,3.4,31.5,5.2,0.6,10,0.3,0,-2.3166666666666664,-12.416666666666668,-0.35
258,2.678832116788321,367,34.21897810218978,30.45650595242992,6.072992700729927,3.362061334815886,151.43065693430657,110.35855970562756,0.44525547445255476,61,137,0.0,0.0,34,0.24817518248175183,76.0,0.5547445255474452,3.0,2.2666666666666666,0.0,2.678832116788321,1.8394160583941606,25.437956204379564,5.226277372262774,0.29927007299270075,137,0.38686131386861317,0,0.8394160583941606,8.781021897810216,0.145985401459854
259,2.1219512195121952,261,31.772357723577237,28.326785391658607,6.016260162601626,3.029861598952963,158.47154471544715,100.21332371113952,0.36585365853658536,45,123,0.0,0.0,27,0.21951219512195122,76.0,0.6178861788617886,2.253012048192771,1.85,1.1818181818181819,2.2142857142857144,2.8547008547008548,35.41880341880342,6.085470085470085,0.49572649572649574,117,0.23076923076923078,0,-0.7327496351886595,-3.646445695226184,-0.12987283718991038
264,3.389705882352941,461,40.75,30.68737223704263,6.330882352941177,3.2842049538129072,175.65441176470588,105.0734049359618,0.5294117647058824,72,136,0.0,0.0,24,0.17647058823529413,93.0,0.6838235294117647,4.120689655172414,2.8461538461538463,0.0,3.389705882352941,1.8642857142857143,25.257142857142856,6.007142857142857,0.32857142857142857,140,0.3142857142857143,0,1.5254201680672268,15.492857142857144,0.2008403361344538
265,1.967479674796748,242,27.073170731707318,28.024336827446128,5.780487804878049,3.2831826456482927,173.58536585365854,113.12302361858508,0.34146341463414637,42,123,0.0,0.0,43,0.34959349593495936,60.0,0.4878048780487805,2.392857142857143,1.6119402985074627,0.0,1.967479674796748,1.9338842975206612,27.024793388429753,5.586776859504132,0.3140495867768595,121,0.3140495867768595,0,0.03359537727608686,0.04837734327756493,0.027413827857286854
275,1.3361344537815125,159,22.789915966386555,24.35050340536256,5.470588235294118,3.2175986661593754,169.73949579831933,114.91230718298416,0.21008403361344538,25,119,0.0,0.0,43,0.36134453781512604,49.0,0.4117647058823529,1.4936708860759493,1.025,0.0,1.3361344537815125,2.0991735537190084,29.47107438016529,5.603305785123967,0.34710743801652894,121,0.2892561983471074,0,-0.7630390999374959,-6.681158413778736,-0.13702340440308355
276,2.38255033557047,355,30.348993288590606,26.610535958144183,5.617449664429531,2.647276304094358,140.29530201342283,84.0746533899763,0.38926174496644295,58,149,0.0,0.0,35,0.2348993288590604,86.0,0.5771812080536913,2.513888888888889,2.25974025974026,0.0,2.38255033557047,2.4834437086092715,30.3841059602649,5.172185430463577,0.3841059602649007,151,0.31125827814569534,0,-0.10089337303880175,-0.03511267167429466,0.005155784701542265
277,1.8287671232876712,267,27.636986301369863,27.847832859899786,5.5479452054794525,3.2079259424352777,121.0068493150685,82.84156016574276,0.2945205479452055,43,146,0.0,0.0,48,0.3287671232876712,67.0,0.4589041095890411,2.0757575757575757,1.625,0.0,1.8287671232876712,2.3214285714285716,31.285714285714285,5.671428571428572,0.4,140,0.2857142857142857,0,-0.4926614481409004,-3.648727984344422,-0.10547945205479453
278,2.162962962962963,292,27.807407407407407,26.6714382132391,5.451851851851852,3.2729522902581762,155.52592592592592,123.28433520891825,0.35555555555555557,48,135,0.0,0.0,44,0.32592592592592595,68.0,0.5037037037037037,2.3333333333333335,1.9682539682539681,0.0,2.162962962962963,1.856060606060606,23.37878787878788,5.318181818181818,0.2878787878787879,132,0.38636363636363635,0,0.306902356902357,4.428619528619528,0.06767676767676767
282,0.0,0,6.3076923076923075,13.3128047094055,3.923076923076923,1.3204505835470495,118.46153846153847,37.82110386326525,0.0,0,13,0.0,0.0,8,0.6153846153846154,3.0,0.23076923076923078,0.0,0.0,0.0,0.0,5.615384615384615,50.0,5.230769230769231,0.8461538461538461,13,0.15384615384615385,0,-5.615384615384615,-43.69230769230769,-0.8461538461538461
290,2.443609022556391,325,33.12781954887218,28.71922952399732,5.6992481203007515,3.209797884711309,138.8421052631579,87.03698640000637,0.39849624060150374,53,133,0.0,0.0,39,0.2932330827067669,76.0,0.5714285714285714,3.026666666666667,1.6896551724137931,0.0,2.443609022556391,3.015873015873016,41.82539682539682,6.507936507936508,0.48412698412698413,126,0.20634920634920634,0,-0.5722639933166249,-8.69757727652464,-0.08563074352548039
295,2.870503597122302,399,37.96402877697842,30.20111574672353,5.410071942446043,2.945920661781545,130.16546762589928,84.31227300093438,0.4316546762589928,60,139,0.0,0.0,32,0.2302158273381295,90.0,0.6474820143884892,3.0615384615384613,2.7027027027027026,0.0,2.870503597122302,1.5416666666666667,25.319444444444443,5.416666666666667,0.24305555555555555,144,0.3125,0,1.3288369304556353,12.644584332533974,0.18859912070343723
302,1.5454545454545454,17,21.636363636363637,22.795932651561888,4.818181818181818,2.442055765873573,135.0909090909091,90.61617355136393,0.2727272727272727,3,11,0.0,0.0,4,0.36363636363636365,5.0,0.45454545454545453,0.0,1.5454545454545454,0.0,1.5454545454545454,7.0,69.22222222222223,8.444444444444445,1.0,9,0.0,0,-5.454545454545455,-47.58585858585859,-0.7272727272727273
304,2.16,54,35.84,30.19337675716315,6.32,3.2109188716004646,141.68,95.53346708527505,0.4,10,25,0.0,0.0,5,0.2,14.0,0.56,0.0,2.16,2.2142857142857144,2.090909090909091,3.0,37.04,5.48,0.44,25,0.32,0,-0.8399999999999999,-1.1999999999999957,-0.03999999999999998
309,2.5454545454545454,336,30.053030303030305,29.886889666763143,5.5606060606060606,3.3183679787058558,149.71969696969697,110.81049874433624,0.4090909090909091,54,132,0.0,0.0,43,0.32575757575757575,66.0,0.5,2.8813559322033897,2.2739726027397262,0.0,2.5454545454545454,2.5307692307692307,33.87692307692308,6.0,0.4076923076923077,130,0.25384615384615383,0,0.014685314685314754,-3.823892773892773,0.001398601398601429
311,0.7391304347826086,17,25.82608695652174,23.883528317675044,5.565217391304348,3.258919047734048,150.30434782608697,104.9642513961122,0.13043478260869565,3,23,0.0,0.0,5,0.21739130434782608,11.0,0.4782608695652174,0.0,0.7391304347826086,0.0,0.7391304347826086,3.5833333333333335,37.25,6.375,0.5,24,0.20833333333333334,0,-2.8442028985507246,-11.423913043478262,-0.3695652173913043
322,0.8333333333333334,20,19.416666666666668,25.612355487599892,5.458333333333333,3.488853887636363,143.41666666666666,102.52249664751918,0.20833333333333334,5,24,0.0,0.0,11,0.4583333333333333,8.0,0.3333333333333333,0.0,0.8333333333333334,0.0,0.8333333333333334,2.84,31.8,5.36,0.48,25,0.24,0,-2.0066666666666664,-12.383333333333333,-0.2716666666666666
324,1.8541666666666667,267,24.84722222222222,27.24283942474242,5.243055555555555,3.3828992567777387,129.41666666666666,89.48528026784842,0.3194444444444444,46,144,0.0,0.0,53,0.3680555555555556,63.0,0.4375,1.9402985074626866,1.7792207792207793,0.0,1.8541666666666667,2.5422535211267605,34.03521126760563,5.830985915492958,0.4084507042253521,142,0.21830985915492956,0,-0.6880868544600938,-9.18798904538341,-0.0890062597809077
326,3.046511627906977,393,40.457364341085274,31.805563524704773,6.395348837209302,3.6814963938152125,150.29457364341084,102.19087556357277,0.4883720930232558,63,129,0.0,0.0,32,0.24806201550387597,84.0,0.6511627906976745,3.4339622641509435,2.776315789473684,2.9285714285714284,3.0608695652173914,2.8,35.176923076923075,6.2384615384615385,0.45384615384615384,130,0.19230769230769232,0,0.246511627906977,5.280441264162199,0.03452593917710195
328,2.681159420289855,370,33.833333333333336,30.910179112217897,5.521739130434782,3.090407554216493,133.1086956521739,89.42783942363634,0.427536231884058,59,138,0.0,0.0,38,0.2753623188405797,75.0,0.5434782608695652,3.262295081967213,2.220779220779221,3.0,2.6507936507936507,2.352517985611511,32.70503597122302,5.870503597122302,0.38848920863309355,139,0.2589928057553957,0,0.32864143467834417,1.1282973621103167,0.03904702325096443
331,1.0,14,19.571428571428573,26.966401561699204,4.857142857142857,2.5975474485084478,135.42857142857142,91.91945829467673,0.14285714285714285,2,14,0.0,0.0,6,0.42857142857142855,5.0,0.35714285714285715,0.0,1.0,0.0,1.0,3.8666666666666667,40.8,4.733333333333333,0.5333333333333333,15,0.26666666666666666,0,-2.8666666666666667,-21.228571428571424,-0.3904761904761905
333,3.3596491228070176,383,40.6578947368421,29.38840568062512,6.807017543859649,3.667308803209319,190.92105263157896,123.16663615130948,0.5087719298245614,58,114,0.0,0.0,22,0.19298245614035087,82.0,0.7192982456140351,3.9583333333333335,2.3333333333333335,0.0,3.3596491228070176,1.5833333333333333,24.25,5.3,0.2833333333333333,120,0.35833333333333334,0,1.7763157894736843,16.407894736842103,0.2254385964912281
338,2.308270676691729,307,32.8796992481203,29.371713251065255,5.879699248120301,3.3845405981282326,139.08270676691728,92.81555880483764,0.3609022556390977,48,133,0.0,0.0,43,0.3233082706766917,78.0,0.5864661654135338,2.5833333333333335,1.9836065573770492,0.0,2.308270676691729,2.1278195488721803,32.73684210526316,5.93984962406015,0.3383458646616541,133,0.2556390977443609,0,0.18045112781954886,0.1428571428571459,0.022556390977443608
344,2.8,392,29.992857142857144,29.229308349636835,5.771428571428571,3.62712176980464,137.2357142857143,100.34907495741986,0.4357142857142857,61,140,0.0,0.0,41,0.29285714285714287,79.0,0.5642857142857143,3.1818181818181817,2.3333333333333335,0.0,2.8,2.0955882352941178,31.477941176470587,5.676470588235294,0.34558823529411764,136,0.29411764705882354,0,0.7044117647058821,-1.4850840336134432,0.09012605042016808
349,2.2626262626262625,224,34.22222222222222,28.61730443942415,7.151515151515151,4.601161424727538,214.86868686868686,171.64906334803604,0.3838383838383838,38,99,0.0,0.0,23,0.23232323232323232,55.0,0.5555555555555556,2.58,1.9387755102040816,0.0,2.2626262626262625,2.4742268041237114,34.876288659793815,6.587628865979381,0.4020618556701031,97,0.21649484536082475,0,-0.2116005414974489,-0.6540664375715934,-0.018223471831719296
356,2.913793103448276,338,36.525862068965516,30.75582976392876,6.241379310344827,3.3921153837409026,173.82758620689654,111.47464331384526,0.4827586206896552,56,116,0.0,0.0,26,0.22413793103448276,71.0,0.6120689655172413,3.316666666666667,2.482142857142857,0.0,2.913793103448276,2.3893805309734515,34.92035398230089,6.548672566371682,0.39823008849557523,113,0.26548672566371684,0,0.5244125724748243,1.6055080866646279,0.08452853219407996
399,0.7,7,17.7,20.46161718383417,4.7,2.0027758514399734,138.8,69.74206446295919,0.1,1,10,0.0,0.0,4,0.4,4.0,0.4,0.0,0.7,0.0,0.7,3.4,35.3,7.1,0.6,10,0.4,0,-2.7,-17.599999999999998,-0.5
2000,1.85,37,37.95,31.658498484858526,6.85,3.660241579602722,189.8,105.86366604965882,0.25,5,20,0.0,0.0,6,0.3,12.0,0.6,0.0,1.85,0.0,1.85,3.8,50.0,7.1,0.6,20,0.15,0,-1.9499999999999997,-12.049999999999997,-0.35
2005,2.981651376146789,325,41.26605504587156,30.240285309327597,7.027522935779817,4.150989876582163,200.86238532110093,156.38180176698057,0.45871559633027525,50,109,0.0,0.0,19,0.1743119266055046,73.0,0.6697247706422018,2.9285714285714284,3.0377358490566038,4.0,2.84375,3.1621621621621623,41.67567567567568,6.117117117117117,0.5585585585585585,111,0.21621621621621623,0,-0.18051078601537318,-0.40962062980411673,-0.09984296222828326
2006,1.7548387096774194,272,28.412903225806453,27.54471856340753,5.580645161290323,3.1722640686619754,138.07096774193548,94.75677062999893,0.3032258064516129,47,155,0.0,0.0,49,0.3161290322580645,79.0,0.5096774193548387,2.263888888888889,1.3132530120481927,0.0,1.7548387096774194,2.1973684210526314,31.07894736842105,5.368421052631579,0.3618421052631579,152,0.29605263157894735,0,-0.442529711375212,-2.6660441426145987,-0.05861629881154501
2010,0.5833333333333334,7,17.5,22.30980216692368,4.583333333333333,1.8319554050414564,130.5,64.22050083324426,0.08333333333333333,1,12,0.0,0.0,5,0.4166666666666667,4.0,0.3333333333333333,0.0,0.5833333333333334,0.0,0.5833333333333334,4.0,42.23076923076923,5.923076923076923,0.6153846153846154,13,0.23076923076923078,0,-3.4166666666666665,-24.730769230769234,-0.532051282051282
2011,4.2,42,51.4,35.3056495321767,6.5,4.377975178854566,201.8,149.71884762224607,0.6,6,10,0.0,0.0,2,0.2,8.0,0.8,0.0,4.2,0.0,4.2,5.777777777777778,58.22222222222222,6.555555555555555,0.8888888888888888,9,0.0,0,-1.5777777777777775,-6.822222222222223,-0.28888888888888886
2016,0.25,3,11.25,17.514279888136993,4.083333333333333,3.0587678248047214,188.75,163.82480942097317,0.0,0,12,0.0,0.0,8,0.6666666666666666,2.0,0.16666666666666666,0.0,0.25,0.0,0.25,4.846153846153846,37.61538461538461,4.153846153846154,0.6923076923076923,13,0.15384615384615385,0,-4.596153846153846,-26.365384615384613,-0.6923076923076923
2026,2.2481203007518795,299,31.31578947368421,31.487459846607297,6.06015037593985,3.5542535304946865,138.25563909774436,93.40435507782884,0.38345864661654133,51,133,0.0,0.0,41,0.3082706766917293,65.0,0.48872180451127817,2.2982456140350878,2.210526315789474,0.0,2.2481203007518795,2.5454545454545454,35.666666666666664,6.204545454545454,0.3939393939393939,132,0.2196969696969697,0,-0.2973342447026659,-4.3508771929824555,-0.01048074732285259
2029,0.8333333333333334,10,16.666666666666668,23.078259479563457,5.0,3.2192602199319587,163.16666666666666,175.425111363709,0.08333333333333333,1,12,0.0,0.0,6,0.5,3.0,0.25,0.0,0.8333333333333334,0.8333333333333334,0.0,5.75,52.0,5.083333333333333,0.9166666666666666,12,0.08333333333333333,0,-4.916666666666667,-35.33333333333333,-0.8333333333333333
2032,1.9770992366412214,259,32.412213740458014,28.65145189743247,6.580152671755725,4.117419278501228,150.81679389312978,104.90771046875275,0.33587786259541985,44,131,0.0,0.0,36,0.2748091603053435,72.0,0.549618320610687,2.375,1.4915254237288136,0.0,1.9770992366412214,2.5037037037037035,33.43703703703704,5.688888888888889,0.37777777777777777,135,0.3037037037037037,0,-0.5266044670624821,-1.0248232965790223,-0.041899915182357916
2046,1.6,40,20.92,25.524367442374228,5.16,3.6018513757973594,157.04,113.15088746153664,0.32,8,25,0.0,0.0,11,0.44,9.0,0.36,0.0,1.6,0.0,1.6,1.75,24.166666666666668,5.625,0.25,24,0.3333333333333333,0,-0.1499999999999999,-3.246666666666666,0.07
2050,1.4453125,185,24.015625,27.65791720029308,5.359375,3.06808405422334,153.171875,99.60734797034321,0.2265625,29,128,0.0,0.0,50,0.390625,51.0,0.3984375,2.2241379310344827,0.8,0.0,1.4453125,2.4318181818181817,32.446969696969695,5.734848484848484,0.3787878787878788,132,0.2727272727272727,0,-0.9865056818181817,-8.431344696969695,-0.15222537878787878
2065,0.5714285714285714,12,26.285714285714285,26.508758660380266,5.904761904761905,3.7135530412902673,170.33333333333334,116.15650362047461,0.19047619047619047,4,21,0.0,0.0,9,0.42857142857142855,10.0,0.47619047619047616,0.0,0.5714285714285714,0.0,0.5714285714285714,4.7368421052631575,53.89473684210526,7.421052631578948,0.6842105263157895,19,0.10526315789473684,0,-4.165413533834586,-27.609022556390975,-0.493734335839599
2083,2.0,20,27.2,26.32615936035233,6.4,4.087922591134904,169.6,115.51546313036286,0.4,4,10,0.0,0.0,4,0.4,6.0,0.6,0.0,2.0,0.0,2.0,5.0,47.333333333333336,6.777777777777778,0.6666666666666666,9,0.1111111111111111,0,-3.0,-20.133333333333336,-0.2666666666666666
2084,1.9448275862068964,282,27.682758620689654,28.240461380859756,5.43448275862069,3.1354022272169124,129.44137931034481,94.35724636999925,0.31724137931034485,46,145,0.0,0.0,50,0.3448275862068966,69.0,0.47586206896551725,1.825,2.0923076923076924,0.0,1.9448275862068964,1.6666666666666667,24.904761904761905,5.272108843537415,0.2857142857142857,147,0.40816326530612246,0,0.2781609195402297,2.777996715927749,0.03152709359605915
2097,0.5,13,14.961538461538462,18.52021764284809,5.0,3.6110940170535577,149.76923076923077,98.44483031314857,0.11538461538461539,3,26,0.0,0.0,12,0.46153846153846156,7.0,0.2692307692307692,0.0,0.5,0.0,0.5,4.666666666666667,47.583333333333336,5.875,0.6666666666666666,24,0.125,0,-4.166666666666667,-32.621794871794876,-0.5512820512820512
